ticker,task,horizon,window,model,date,origin,target_end,actual,prediction,benchmark,train_n,pool_n,high_vol_regime,rate_rising_regime,fallback
ATI,variance,1,expanding,business_pair_ridge,2024-11-30,2024-11-29,2024-12-31,0.0001436901373393,0.0005394019860221199,0.0005630935436310265,107,214,0.0,1.0,False
CRS,variance,1,expanding,business_pair_ridge,2024-11-30,2024-11-29,2024-12-31,0.0003666555859449,0.0005987083457864271,0.0007982595156509398,107,214,0.0,1.0,False
ATI,return,1,expanding,pooled_ridge,2024-12-31,2024-12-31,2025-01-31,0.0372456250538002,0.012584824902909004,0.026860632455528097,108,432,1.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2024-12-31,2024-12-31,2025-01-31,0.1387302318169407,0.05957901970266935,0.028105385608374896,108,432,1.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2024-12-31,2024-12-31,2025-01-31,0.0260891972713952,0.012374771441714932,0.024206132761074462,108,432,1.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2024-12-31,2024-12-31,2025-01-31,0.0214402309542487,0.036164307276095486,0.017479590596020105,108,432,1.0,1.0,False
ATI,return,1,expanding,pooled_forest,2024-12-31,2024-12-31,2025-01-31,0.0372456250538002,0.050562281504116985,0.026860632455528097,108,432,1.0,1.0,False
CRS,return,1,expanding,pooled_forest,2024-12-31,2024-12-31,2025-01-31,0.1387302318169407,0.06366387202078064,0.028105385608374896,108,432,1.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2024-12-31,2024-12-31,2025-01-31,0.0260891972713952,0.04668005767316172,0.024206132761074462,108,432,1.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2024-12-31,2024-12-31,2025-01-31,0.0214402309542487,0.035032882186456005,0.017479590596020105,108,432,1.0,1.0,False
ATI,return,1,expanding,pooled_boost,2024-12-31,2024-12-31,2025-01-31,0.0372456250538002,0.025669989060321207,0.026860632455528097,108,432,1.0,1.0,False
CRS,return,1,expanding,pooled_boost,2024-12-31,2024-12-31,2025-01-31,0.1387302318169407,0.025669989060321207,0.028105385608374896,108,432,1.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2024-12-31,2024-12-31,2025-01-31,0.0260891972713952,0.023586120522092125,0.024206132761074462,108,432,1.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2024-12-31,2024-12-31,2025-01-31,0.0214402309542487,0.025669989060321207,0.017479590596020105,108,432,1.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2024-12-31,2024-12-31,2025-01-31,0.0372456250538002,0.013918442999678869,0.026860632455528097,108,432,1.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2024-12-31,2024-12-31,2025-01-31,0.1387302318169407,0.05376992305372228,0.028105385608374896,108,432,1.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2024-12-31,2024-12-31,2025-01-31,0.0260891972713952,0.01824198099432938,0.024206132761074462,108,432,1.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2024-12-31,2024-12-31,2025-01-31,0.0214402309542487,0.03659497584369922,0.017479590596020105,108,432,1.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2024-12-31,2024-12-31,2025-01-31,0.0260891972713952,0.01563557647944532,0.024206132761074462,108,216,1.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2024-12-31,2024-12-31,2025-01-31,0.0214402309542487,0.003559001982689533,0.017479590596020105,108,216,1.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2024-12-31,2024-12-31,2025-01-31,0.0372456250538002,0.07585001670752531,0.026860632455528097,108,216,1.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2024-12-31,2024-12-31,2025-01-31,0.1387302318169407,0.169827204942417,0.028105385608374896,108,216,1.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2024-12-31,2024-12-31,2025-01-31,0.0004612348548398,0.0008282836930205707,0.00047161537760676225,108,432,1.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2024-12-31,2024-12-31,2025-01-31,0.0008664780767643,0.0009344355764786153,0.0007048099674359455,108,432,1.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2024-12-31,2024-12-31,2025-01-31,0.0004836448547052,0.0010675151449839751,0.0006182209614776169,108,432,1.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2024-12-31,2024-12-31,2025-01-31,0.0003497624031345,0.0007775392149221917,0.0007422398995272394,108,432,1.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2024-12-31,2024-12-31,2025-01-31,0.0004612348548398,0.0005987670018073756,0.00047161537760676225,108,432,1.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2024-12-31,2024-12-31,2025-01-31,0.0008664780767643,0.0006798739613913926,0.0007048099674359455,108,432,1.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2024-12-31,2024-12-31,2025-01-31,0.0004836448547052,0.0008610104938420209,0.0006182209614776169,108,432,1.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2024-12-31,2024-12-31,2025-01-31,0.0003497624031345,0.0007601155700325791,0.0007422398995272394,108,432,1.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2024-12-31,2024-12-31,2025-01-31,0.0004612348548398,0.0006806795573126636,0.00047161537760676225,108,432,1.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2024-12-31,2024-12-31,2025-01-31,0.0008664780767643,0.0006773744555567808,0.0007048099674359455,108,432,1.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2024-12-31,2024-12-31,2025-01-31,0.0004836448547052,0.0008238312251901494,0.0006182209614776169,108,432,1.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2024-12-31,2024-12-31,2025-01-31,0.0003497624031345,0.0007854758471354737,0.0007422398995272394,108,432,1.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2024-12-31,2024-12-31,2025-01-31,0.0004612348548398,0.0013368313524785443,0.00047161537760676225,108,432,1.0,1.0,False
CRS,variance,1,expanding,panel_company_effects,2024-12-31,2024-12-31,2025-01-31,0.0008664780767643,0.0012310228605754265,0.0007048099674359455,108,432,1.0,1.0,False
ENTG,variance,1,expanding,panel_company_effects,2024-12-31,2024-12-31,2025-01-31,0.0004836448547052,0.001013474358381751,0.0006182209614776169,108,432,1.0,1.0,False
MTRN,variance,1,expanding,panel_company_effects,2024-12-31,2024-12-31,2025-01-31,0.0003497624031345,0.0006443222414148449,0.0007422398995272394,108,432,1.0,1.0,False
ENTG,variance,1,expanding,business_pair_ridge,2024-12-31,2024-12-31,2025-01-31,0.0004836448547052,0.0008406543439906725,0.0006182209614776169,108,216,1.0,1.0,False
MTRN,variance,1,expanding,business_pair_ridge,2024-12-31,2024-12-31,2025-01-31,0.0003497624031345,0.0007830209134384571,0.0007422398995272394,108,216,1.0,1.0,False
ATI,variance,1,expanding,business_pair_ridge,2024-12-31,2024-12-31,2025-01-31,0.0004612348548398,0.0007154254395288547,0.00047161537760676225,108,216,1.0,1.0,False
CRS,variance,1,expanding,business_pair_ridge,2024-12-31,2024-12-31,2025-01-31,0.0008664780767643,0.0008862775251494219,0.0007048099674359455,108,216,1.0,1.0,False
ATI,return,1,expanding,pooled_ridge,2025-01-31,2025-01-31,2025-02-28,0.0187423312657974,0.02950782474875458,0.026955907616980135,109,436,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2025-01-31,2025-01-31,2025-02-28,0.0725681489034146,0.06626803630696528,0.02912029245432504,109,436,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2025-01-31,2025-01-31,2025-02-28,-0.0031514598400861,0.030880290296822065,0.024223408582270064,109,436,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2025-01-31,2025-01-31,2025-02-28,-0.0942669816981214,0.023268530658165865,0.017515926746095596,109,436,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2025-01-31,2025-01-31,2025-02-28,0.0187423312657974,0.012412373718733454,0.026955907616980135,109,436,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2025-01-31,2025-01-31,2025-02-28,0.0725681489034146,0.01686272010901399,0.02912029245432504,109,436,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2025-01-31,2025-01-31,2025-02-28,-0.0031514598400861,0.004539077031344475,0.024223408582270064,109,436,0.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2025-01-31,2025-01-31,2025-02-28,-0.0942669816981214,0.009386980683838787,0.017515926746095596,109,436,0.0,1.0,False
ATI,return,1,expanding,pooled_boost,2025-01-31,2025-01-31,2025-02-28,0.0187423312657974,0.0077790792431441345,0.026955907616980135,109,436,0.0,1.0,False
CRS,return,1,expanding,pooled_boost,2025-01-31,2025-01-31,2025-02-28,0.0725681489034146,0.0077790792431441345,0.02912029245432504,109,436,0.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2025-01-31,2025-01-31,2025-02-28,-0.0031514598400861,0.0077790792431441345,0.024223408582270064,109,436,0.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2025-01-31,2025-01-31,2025-02-28,-0.0942669816981214,0.0077790792431441345,0.017515926746095596,109,436,0.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2025-01-31,2025-01-31,2025-02-28,0.0187423312657974,0.03858964527713106,0.026955907616980135,109,436,0.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2025-01-31,2025-01-31,2025-02-28,0.0725681489034146,0.08407780236699156,0.02912029245432504,109,436,0.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2025-01-31,2025-01-31,2025-02-28,-0.0031514598400861,0.04243883010797539,0.024223408582270064,109,436,0.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2025-01-31,2025-01-31,2025-02-28,-0.0942669816981214,0.014235929892141078,0.017515926746095596,109,436,0.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2025-01-31,2025-01-31,2025-02-28,-0.0031514598400861,0.021742243961744262,0.024223408582270064,109,218,0.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2025-01-31,2025-01-31,2025-02-28,-0.0942669816981214,0.0028520440630527694,0.017515926746095596,109,218,0.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2025-01-31,2025-01-31,2025-02-28,0.0187423312657974,0.05898751983559977,0.026955907616980135,109,218,0.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2025-01-31,2025-01-31,2025-02-28,0.0725681489034146,0.08334805912478276,0.02912029245432504,109,218,0.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2025-01-31,2025-01-31,2025-02-28,0.0009587183385153,0.0006370083270681511,0.00040297507502385515,109,436,0.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2025-01-31,2025-01-31,2025-02-28,0.0009869524118769,0.0006586022575998086,0.0008302472059539216,109,436,0.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2025-01-31,2025-01-31,2025-02-28,0.0007038449314861,0.000955789620301476,0.0005973696560243429,109,436,0.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2025-01-31,2025-01-31,2025-02-28,0.0005984630864735,0.0005860178137404116,0.0005226168929216892,109,436,0.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2025-01-31,2025-01-31,2025-02-28,0.0009587183385153,0.0005465862870412262,0.00040297507502385515,109,436,0.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2025-01-31,2025-01-31,2025-02-28,0.0009869524118769,0.0006345490414500042,0.0008302472059539216,109,436,0.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2025-01-31,2025-01-31,2025-02-28,0.0007038449314861,0.0007288460857909638,0.0005973696560243429,109,436,0.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2025-01-31,2025-01-31,2025-02-28,0.0005984630864735,0.0006304475412981716,0.0005226168929216892,109,436,0.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2025-01-31,2025-01-31,2025-02-28,0.0009587183385153,0.0005881455220061974,0.00040297507502385515,109,436,0.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2025-01-31,2025-01-31,2025-02-28,0.0009869524118769,0.0006997475114322357,0.0008302472059539216,109,436,0.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2025-01-31,2025-01-31,2025-02-28,0.0007038449314861,0.0007069505611541446,0.0005973696560243429,109,436,0.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2025-01-31,2025-01-31,2025-02-28,0.0005984630864735,0.0005478350257493567,0.0005226168929216892,109,436,0.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2025-01-31,2025-01-31,2025-02-28,0.0009587183385153,0.0008754739639846391,0.00040297507502385515,109,436,0.0,1.0,False
CRS,variance,1,expanding,panel_company_effects,2025-01-31,2025-01-31,2025-02-28,0.0009869524118769,0.0008248197352886256,0.0008302472059539216,109,436,0.0,1.0,False
ENTG,variance,1,expanding,panel_company_effects,2025-01-31,2025-01-31,2025-02-28,0.0007038449314861,0.00078147351714287,0.0005973696560243429,109,436,0.0,1.0,False
MTRN,variance,1,expanding,panel_company_effects,2025-01-31,2025-01-31,2025-02-28,0.0005984630864735,0.0005781286925031618,0.0005226168929216892,109,436,0.0,1.0,False
ENTG,variance,1,expanding,business_pair_ridge,2025-01-31,2025-01-31,2025-02-28,0.0007038449314861,0.0009338619092676476,0.0005973696560243429,109,218,0.0,1.0,False
MTRN,variance,1,expanding,business_pair_ridge,2025-01-31,2025-01-31,2025-02-28,0.0005984630864735,0.0008047369603695958,0.0005226168929216892,109,218,0.0,1.0,False
ATI,variance,1,expanding,business_pair_ridge,2025-01-31,2025-01-31,2025-02-28,0.0009587183385153,0.0004745406755519791,0.00040297507502385515,109,218,0.0,1.0,False
CRS,variance,1,expanding,business_pair_ridge,2025-01-31,2025-01-31,2025-02-28,0.0009869524118769,0.0006034467091363832,0.0008302472059539216,109,218,0.0,1.0,False
ATI,return,1,expanding,pooled_ridge,2025-02-28,2025-02-28,2025-03-31,-0.1053989182289862,-0.017215758236821053,0.02688123874106029,110,440,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2025-02-28,2025-02-28,2025-03-31,-0.1250302689959038,0.03244080389105361,0.02951527296749858,110,440,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2025-02-28,2025-02-28,2025-03-31,-0.1357439195867436,-0.014168140097332124,0.023974546142066826,110,440,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2025-02-28,2025-02-28,2025-03-31,-0.1068301399606375,-0.03565025658497579,0.016499718487511805,110,440,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2025-02-28,2025-02-28,2025-03-31,-0.1053989182289862,0.00036059055000048704,0.02688123874106029,110,440,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2025-02-28,2025-02-28,2025-03-31,-0.1250302689959038,0.004177937746110354,0.02951527296749858,110,440,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2025-02-28,2025-02-28,2025-03-31,-0.1357439195867436,0.0006193643306154246,0.023974546142066826,110,440,0.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2025-02-28,2025-02-28,2025-03-31,-0.1068301399606375,0.026108975235848677,0.016499718487511805,110,440,0.0,1.0,False
ATI,return,1,expanding,pooled_boost,2025-02-28,2025-02-28,2025-03-31,-0.1053989182289862,0.018671204907185976,0.02688123874106029,110,440,0.0,1.0,False
CRS,return,1,expanding,pooled_boost,2025-02-28,2025-02-28,2025-03-31,-0.1250302689959038,0.018671204907185976,0.02951527296749858,110,440,0.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2025-02-28,2025-02-28,2025-03-31,-0.1357439195867436,0.018671204907185976,0.023974546142066826,110,440,0.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2025-02-28,2025-02-28,2025-03-31,-0.1068301399606375,0.034194893012528677,0.016499718487511805,110,440,0.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2025-02-28,2025-02-28,2025-03-31,-0.1053989182289862,0.014356019198607536,0.02688123874106029,110,440,0.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2025-02-28,2025-02-28,2025-03-31,-0.1250302689959038,0.0526774845359584,0.02951527296749858,110,440,0.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2025-02-28,2025-02-28,2025-03-31,-0.1357439195867436,0.013057480113152385,0.023974546142066826,110,440,0.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2025-02-28,2025-02-28,2025-03-31,-0.1068301399606375,0.024634880674579866,0.016499718487511805,110,440,0.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2025-02-28,2025-02-28,2025-03-31,-0.1357439195867436,0.001526202677883514,0.023974546142066826,110,220,0.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2025-02-28,2025-02-28,2025-03-31,-0.1068301399606375,-0.08841566991500699,0.016499718487511805,110,220,0.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2025-02-28,2025-02-28,2025-03-31,-0.1053989182289862,-0.10001251461243318,0.02688123874106029,110,220,0.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2025-02-28,2025-02-28,2025-03-31,-0.1250302689959038,0.016087531584483207,0.02951527296749858,110,220,0.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2025-02-28,2025-02-28,2025-03-31,0.0007606620756603,0.0008450234081979123,0.0004759704240403519,110,440,0.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2025-02-28,2025-02-28,2025-03-31,0.0011968301371012,0.0009490293830468413,0.0007040850546706421,110,440,0.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2025-02-28,2025-02-28,2025-03-31,0.0008256838217061,0.001190102931274649,0.0005805149861622045,110,440,0.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2025-02-28,2025-02-28,2025-03-31,0.0005317813287375,0.0007886063959214348,0.0004262633211699316,110,440,0.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2025-02-28,2025-02-28,2025-03-31,0.0007606620756603,0.000625610207867359,0.0004759704240403519,110,440,0.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2025-02-28,2025-02-28,2025-03-31,0.0011968301371012,0.0007090406972342251,0.0007040850546706421,110,440,0.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2025-02-28,2025-02-28,2025-03-31,0.0008256838217061,0.000769143963228266,0.0005805149861622045,110,440,0.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2025-02-28,2025-02-28,2025-03-31,0.0005317813287375,0.0006679260491580282,0.0004262633211699316,110,440,0.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2025-02-28,2025-02-28,2025-03-31,0.0007606620756603,0.0006206538222047919,0.0004759704240403519,110,440,0.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2025-02-28,2025-02-28,2025-03-31,0.0011968301371012,0.0006855183532100737,0.0007040850546706421,110,440,0.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2025-02-28,2025-02-28,2025-03-31,0.0008256838217061,0.0007925170713583,0.0005805149861622045,110,440,0.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2025-02-28,2025-02-28,2025-03-31,0.0005317813287375,0.0007424961753330854,0.0004262633211699316,110,440,0.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2025-02-28,2025-02-28,2025-03-31,0.0007606620756603,0.0012296105720882768,0.0004759704240403519,110,440,0.0,1.0,False
CRS,variance,1,expanding,panel_company_effects,2025-02-28,2025-02-28,2025-03-31,0.0011968301371012,0.0011565339821560242,0.0007040850546706421,110,440,0.0,1.0,False
ENTG,variance,1,expanding,panel_company_effects,2025-02-28,2025-02-28,2025-03-31,0.0008256838217061,0.00104140164367794,0.0005805149861622045,110,440,0.0,1.0,False
MTRN,variance,1,expanding,panel_company_effects,2025-02-28,2025-02-28,2025-03-31,0.0005317813287375,0.0006720129734855132,0.0004262633211699316,110,440,0.0,1.0,False
ENTG,variance,1,expanding,business_pair_ridge,2025-02-28,2025-02-28,2025-03-31,0.0008256838217061,0.0007329358040032768,0.0005805149861622045,110,220,0.0,1.0,False
MTRN,variance,1,expanding,business_pair_ridge,2025-02-28,2025-02-28,2025-03-31,0.0005317813287375,0.000493059885542697,0.0004262633211699316,110,220,0.0,1.0,False
ATI,variance,1,expanding,business_pair_ridge,2025-02-28,2025-02-28,2025-03-31,0.0007606620756603,0.0007332200947741205,0.0004759704240403519,110,220,0.0,1.0,False
